window_id,year,som_grid,node_id,node_x,node_y,node_count,distance_to_node_center,som_role
W045,1997,2x3,1,0,1,7,5.417125832580078,topology_audit_only_not_primary_type_evidence
W045,1998,2x3,4,1,1,9,7.372414300820546,topology_audit_only_not_primary_type_evidence
W045,1999,2x3,0,0,0,9,4.533679287977561,topology_audit_only_not_primary_type_evidence
W045,2000,2x3,0,0,0,9,3.946163461124751,topology_audit_only_not_primary_type_evidence
W045,2001,2x3,3,1,0,9,3.8705226750354824,topology_audit_only_not_primary_type_evidence
W045,2002,2x3,4,1,1,9,4.805903061424086,topology_audit_only_not_primary_type_evidence
W045,2003,2x3,4,1,1,9,3.908280606130216,topology_audit_only_not_primary_type_evidence
W045,2004,2x3,1,0,1,7,4.79703473839237,topology_audit_only_not_primary_type_evidence
W045,2005,2x3,3,1,0,9,3.367143139139833,topology_audit_only_not_primary_type_evidence
W045,2006,2x3,2,0,2,6,4.746184435915563,topology_audit_only_not_primary_type_evidence
W045,2007,2x3,2,0,2,6,3.6923947045563126,topology_audit_only_not_primary_type_evidence
W045,2008,2x3,1,0,1,7,5.053907815627109,topology_audit_only_not_primary_type_evidence
W045,2009,2x3,5,1,2,5,5.7321273916257836,topology_audit_only_not_primary_type_evidence
W045,2010,2x3,5,1,2,5,4.751152714581881,topology_audit_only_not_primary_type_evidence
W045,2011,2x3,1,0,1,7,5.8871859619340725,topology_audit_only_not_primary_type_evidence
W045,2012,2x3,4,1,1,9,5.640415634274791,topology_audit_only_not_primary_type_evidence
W045,2013,2x3,3,1,0,9,2.847181121858634,topology_audit_only_not_primary_type_evidence
W045,2014,2x3,3,1,0,9,1.8575664209684055,topology_audit_only_not_primary_type_evidence
W045,2015,2x3,2,0,2,6,6.523650514856687,topology_audit_only_not_primary_type_evidence
W045,2016,2x3,4,1,1,9,2.880628852241534,topology_audit_only_not_primary_type_evidence
W045,2017,2x3,3,1,0,9,3.253231569276112,topology_audit_only_not_primary_type_evidence
W045,2018,2x3,3,1,0,9,4.6353486472168095,topology_audit_only_not_primary_type_evidence
W045,2019,2x3,4,1,1,9,4.081616507834147,topology_audit_only_not_primary_type_evidence
W045,2020,2x3,2,0,2,6,4.450425153112306,topology_audit_only_not_primary_type_evidence
W045,2021,2x3,2,0,2,6,6.704013944198805,topology_audit_only_not_primary_type_evidence
W045,2022,2x3,2,0,2,6,7.292266323163663,topology_audit_only_not_primary_type_evidence
W045,2023,2x3,5,1,2,5,3.975447342799792,topology_audit_only_not_primary_type_evidence
W045,1979,3x3,0,0,0,8,2.208134921111617,topology_audit_only_not_primary_type_evidence
W045,1980,3x3,6,2,0,7,4.33858016291834,topology_audit_only_not_primary_type_evidence
W045,1981,3x3,0,0,0,8,3.9389640008141114,topology_audit_only_not_primary_type_evidence
W045,1982,3x3,1,0,1,6,6.02897347034788,topology_audit_only_not_primary_type_evidence
W045,1983,3x3,8,2,2,5,4.095768345545672,topology_audit_only_not_primary_type_evidence
W045,1984,3x3,1,0,1,6,4.537057289125298,topology_audit_only_not_primary_type_evidence
W045,1985,3x3,7,2,1,3,4.83576668257865,topology_audit_only_not_primary_type_evidence
W045,1986,3x3,7,2,1,3,4.351135763288159,topology_audit_only_not_primary_type_evidence
W045,1987,3x3,4,1,1,6,3.5416911625880516,topology_audit_only_not_primary_type_evidence
W045,1988,3x3,0,0,0,8,6.253954645814093,topology_audit_only_not_primary_type_evidence
W045,1989,3x3,0,0,0,8,3.1238641977901973,topology_audit_only_not_primary_type_evidence
W045,1990,3x3,8,2,2,5,2.8718316911393966,topology_audit_only_not_primary_type_evidence
W045,1991,3x3,4,1,1,6,5.146734644746849,topology_audit_only_not_primary_type_evidence
W045,1992,3x3,2,0,2,4,6.405841653197893,topology_audit_only_not_primary_type_evidence
W045,1993,3x3,6,2,0,7,4.453309983492972,topology_audit_only_not_primary_type_evidence
W045,1994,3x3,0,0,0,8,3.6758117792999325,topology_audit_only_not_primary_type_evidence
W045,1995,3x3,3,1,0,2,2.5273925338565277,topology_audit_only_not_primary_type_evidence
W045,1996,3x3,1,0,1,6,3.9240524725007497,topology_audit_only_not_primary_type_evidence
W045,1997,3x3,1,0,1,6,6.544574763250334,topology_audit_only_not_primary_type_evidence
W045,1998,3x3,8,2,2,5,6.525588023612179,topology_audit_only_not_primary_type_evidence
W045,1999,3x3,0,0,0,8,5.53063037871275,topology_audit_only_not_primary_type_evidence
W045,2000,3x3,0,0,0,8,3.701167425100758,topology_audit_only_not_primary_type_evidence
W045,2001,3x3,4,1,1,6,3.94493772720013,topology_audit_only_not_primary_type_evidence
W045,2002,3x3,8,2,2,5,4.167634910036136,topology_audit_only_not_primary_type_evidence
W045,2003,3x3,8,2,2,5,3.1783548640994583,topology_audit_only_not_primary_type_evidence
W045,2004,3x3,0,0,0,8,5.343137925293997,topology_audit_only_not_primary_type_evidence
W045,2005,3x3,5,1,2,4,2.849559892036311,topology_audit_only_not_primary_type_evidence
W045,2006,3x3,2,0,2,4,4.230097451450284,topology_audit_only_not_primary_type_evidence
W045,2007,3x3,5,1,2,4,4.350352177615215,topology_audit_only_not_primary_type_evidence
W045,2008,3x3,1,0,1,6,3.5691979483154115,topology_audit_only_not_primary_type_evidence
W045,2009,3x3,2,0,2,4,6.339963779277606,topology_audit_only_not_primary_type_evidence
W045,2010,3x3,6,2,0,7,3.837886266924032,topology_audit_only_not_primary_type_evidence
W045,2011,3x3,6,2,0,7,5.070405122431375,topology_audit_only_not_primary_type_evidence
W045,2012,3x3,7,2,1,3,4.008445029389632,topology_audit_only_not_primary_type_evidence
W045,2013,3x3,4,1,1,6,3.488066200657441,topology_audit_only_not_primary_type_evidence
W045,2014,3x3,3,1,0,2,2.531763648808585,topology_audit_only_not_primary_type_evidence
W045,2015,3x3,5,1,2,4,5.113268338263529,topology_audit_only_not_primary_type_evidence
W045,2016,3x3,6,2,0,7,2.8817572954395017,topology_audit_only_not_primary_type_evidence
W045,2017,3x3,6,2,0,7,3.120395396669058,topology_audit_only_not_primary_type_evidence
W045,2018,3x3,4,1,1,6,4.289781589850051,topology_audit_only_not_primary_type_evidence
W045,2019,3x3,6,2,0,7,3.28963033229116,topology_audit_only_not_primary_type_evidence
W045,2020,3x3,2,0,2,4,6.381008889668355,topology_audit_only_not_primary_type_evidence
W045,2021,3x3,4,1,1,6,6.156556049707471,topology_audit_only_not_primary_type_evidence
W045,2022,3x3,5,1,2,4,7.707050920233437,topology_audit_only_not_primary_type_evidence
W045,2023,3x3,1,0,1,6,4.543980921908076,topology_audit_only_not_primary_type_evidence
W081,1979,2x2,0,0,0,11,3.809913855114381,topology_audit_only_not_primary_type_evidence
W081,1980,2x2,3,1,1,13,5.784810146254206,topology_audit_only_not_primary_type_evidence
W081,1981,2x2,0,0,0,11,4.158718060812947,topology_audit_only_not_primary_type_evidence
W081,1982,2x2,3,1,1,13,6.6819918186599,topology_audit_only_not_primary_type_evidence
W081,1983,2x2,1,0,1,12,4.929688089531291,topology_audit_only_not_primary_type_evidence
W081,1984,2x2,0,0,0,11,4.078471158312777,topology_audit_only_not_primary_type_evidence
W081,1985,2x2,0,0,0,11,3.2495327861835888,topology_audit_only_not_primary_type_evidence
W081,1986,2x2,1,0,1,12,5.88490272956797,topology_audit_only_not_primary_type_evidence
W081,1987,2x2,2,1,0,9,3.3357437754618653,topology_audit_only_not_primary_type_evidence
W081,1988,2x2,3,1,1,13,6.2250872756240705,topology_audit_only_not_primary_type_evidence
W081,1989,2x2,1,0,1,12,4.796599388177656,topology_audit_only_not_primary_type_evidence
W081,1990,2x2,1,0,1,12,4.513558783318506,topology_audit_only_not_primary_type_evidence
W081,1991,2x2,3,1,1,13,7.114974882526501,topology_audit_only_not_primary_type_evidence
W081,1992,2x2,0,0,0,11,7.399060524626538,topology_audit_only_not_primary_type_evidence
W081,1993,2x2,0,0,0,11,4.453396396380156,topology_audit_only_not_primary_type_evidence
W081,1994,2x2,1,0,1,12,6.230852505277162,topology_audit_only_not_primary_type_evidence
W081,1995,2x2,1,0,1,12,3.159594050878948,topology_audit_only_not_primary_type_evidence
W081,1996,2x2,3,1,1,13,5.151527775467921,topology_audit_only_not_primary_type_evidence
W081,1997,2x2,3,1,1,13,3.7309627248780157,topology_audit_only_not_primary_type_evidence
W081,1998,2x2,3,1,1,13,5.886486648988657,topology_audit_only_not_primary_type_evidence
W081,1999,2x2,3,1,1,13,4.393453775176512,topology_audit_only_not_primary_type_evidence
W081,2000,2x2,2,1,0,9,7.4241470494349056,topology_audit_only_not_primary_type_evidence
W081,2001,2x2,0,0,0,11,4.953720327562577,topology_audit_only_not_primary_type_evidence
W081,2002,2x2,3,1,1,13,5.335858724114782,topology_audit_only_not_primary_type_evidence
W081,2003,2x2,1,0,1,12,4.993315112074765,topology_audit_only_not_primary_type_evidence
W081,2004,2x2,0,0,0,11,5.797417131900139,topology_audit_only_not_primary_type_evidence
W081,2005,2x2,2,1,0,9,3.930255376106898,topology_audit_only_not_primary_type_evidence
W081,2006,2x2,2,1,0,9,3.3292870575657307,topology_audit_only_not_primary_type_evidence
W081,2007,2x2,2,1,0,9,3.7786835713789584,topology_audit_only_not_primary_type_evidence
W081,2008,2x2,3,1,1,13,4.7412289422109035,topology_audit_only_not_primary_type_evidence
W081,2009,2x2,0,0,0,11,4.525743325854278,topology_audit_only_not_primary_type_evidence
W081,2010,2x2,1,0,1,12,5.2233470021625745,topology_audit_only_not_primary_type_evidence
W081,2011,2x2,3,1,1,13,4.898637236440346,topology_audit_only_not_primary_type_evidence
W081,2012,2x2,1,0,1,12,3.2693228788520328,topology_audit_only_not_primary_type_evidence
W081,2013,2x2,2,1,0,9,3.543218275596898,topology_audit_only_not_primary_type_evidence
W081,2014,2x2,1,0,1,12,4.132653332741775,topology_audit_only_not_primary_type_evidence
W081,2015,2x2,2,1,0,9,8.000964700564609,topology_audit_only_not_primary_type_evidence
W081,2016,2x2,3,1,1,13,3.0181481425102756,topology_audit_only_not_primary_type_evidence
W081,2017,2x2,1,0,1,12,4.231812771015152,topology_audit_only_not_primary_type_evidence
W081,2018,2x2,2,1,0,9,5.078912616835477,topology_audit_only_not_primary_type_evidence
W081,2019,2x2,1,0,1,12,3.8704507364127307,topology_audit_only_not_primary_type_evidence
W081,2020,2x2,0,0,0,11,8.553327049517655,topology_audit_only_not_primary_type_evidence
W081,2021,2x2,2,1,0,9,4.076203732911876,topology_audit_only_not_primary_type_evidence
W081,2022,2x2,3,1,1,13,6.272350829231938,topology_audit_only_not_primary_type_evidence
W081,2023,2x2,0,0,0,11,5.068355526027801,topology_audit_only_not_primary_type_evidence
W081,1979,2x3,3,1,0,6,2.84627541641404,topology_audit_only_not_primary_type_evidence
W081,1980,2x3,5,1,2,9,5.459455290401216,topology_audit_only_not_primary_type_evidence
W081,1981,2x3,0,0,0,8,4.210448658988814,topology_audit_only_not_primary_type_evidence
W081,1982,2x3,2,0,2,7,6.292257673026851,topology_audit_only_not_primary_type_evidence
W081,1983,2x3,2,0,2,7,4.9551543543879095,topology_audit_only_not_primary_type_evidence
W081,1984,2x3,0,0,0,8,4.494352430514644,topology_audit_only_not_primary_type_evidence
W081,1985,2x3,1,0,1,7,3.1822403131071106,topology_audit_only_not_primary_type_evidence
W081,1986,2x3,4,1,1,8,5.6066552740141855,topology_audit_only_not_primary_type_evidence
W081,1987,2x3,0,0,0,8,4.381656585750568,topology_audit_only_not_primary_type_evidence
W081,1988,2x3,2,0,2,7,5.67976688794221,topology_audit_only_not_primary_type_evidence
W081,1989,2x3,1,0,1,7,3.895663916551498,topology_audit_only_not_primary_type_evidence
W081,1990,2x3,4,1,1,8,4.241469300621681,topology_audit_only_not_primary_type_evidence
W081,1991,2x3,5,1,2,9,7.066578751263308,topology_audit_only_not_primary_type_evidence
W081,1992,2x3,3,1,0,6,6.964474716125946,topology_audit_only_not_primary_type_evidence
W081,1993,2x3,3,1,0,6,4.430139770707492,topology_audit_only_not_primary_type_evidence
W081,1994,2x3,1,0,1,7,5.953249803046565,topology_audit_only_not_primary_type_evidence
W081,1995,2x3,4,1,1,8,3.9163027823929735,topology_audit_only_not_primary_type_evidence
W081,1996,2x3,2,0,2,7,4.713638537549654,topology_audit_only_not_primary_type_evidence
W081,1997,2x3,2,0,2,7,2.8048784474547377,topology_audit_only_not_primary_type_evidence
W081,1998,2x3,5,1,2,9,5.6522897687964155,topology_audit_only_not_primary_type_evidence
W081,1999,2x3,2,0,2,7,3.5174499945856565,topology_audit_only_not_primary_type_evidence
W081,2000,2x3,1,0,1,7,4.862062543381798,topology_audit_only_not_primary_type_evidence
W081,2001,2x3,0,0,0,8,4.743047102466036,topology_audit_only_not_primary_type_evidence
W081,2002,2x3,1,0,1,7,5.060984438773108,topology_audit_only_not_primary_type_evidence
W081,2003,2x3,4,1,1,8,4.090496918819453,topology_audit_only_not_primary_type_evidence
W081,2004,2x3,1,0,1,7,5.010498873708072,topology_audit_only_not_primary_type_evidence
W081,2005,2x3,5,1,2,9,4.003869483619106,topology_audit_only_not_primary_type_evidence
W081,2006,2x3,0,0,0,8,2.8361697764823375,topology_audit_only_not_primary_type_evidence
W081,2007,2x3,0,0,0,8,3.0447664463676074,topology_audit_only_not_primary_type_evidence
W081,2008,2x3,2,0,2,7,4.509876498035171,topology_audit_only_not_primary_type_evidence
W081,2009,2x3,3,1,0,6,4.954727938061376,topology_audit_only_not_primary_type_evidence
W081,2010,2x3,4,1,1,8,4.9481251110713815,topology_audit_only_not_primary_type_evidence
W081,2011,2x3,5,1,2,9,5.83938042919737,topology_audit_only_not_primary_type_evidence
W081,2012,2x3,4,1,1,8,3.786893405462599,topology_audit_only_not_primary_type_evidence
W081,2013,2x3,0,0,0,8,3.603674680900187,topology_audit_only_not_primary_type_evidence
W081,2014,2x3,1,0,1,7,4.014330808957855,topology_audit_only_not_primary_type_evidence
W081,2015,2x3,5,1,2,9,8.183907022430427,topology_audit_only_not_primary_type_evidence
W081,2016,2x3,5,1,2,9,3.2578588678840283,topology_audit_only_not_primary_type_evidence
W081,2017,2x3,4,1,1,8,4.137688507147214,topology_audit_only_not_primary_type_evidence
W081,2018,2x3,0,0,0,8,5.076972352257417,topology_audit_only_not_primary_type_evidence
W081,2019,2x3,4,1,1,8,4.448104355929819,topology_audit_only_not_primary_type_evidence
W081,2020,2x3,3,1,0,6,6.884853810286623,topology_audit_only_not_primary_type_evidence
W081,2021,2x3,5,1,2,9,5.004239835096181,topology_audit_only_not_primary_type_evidence
W081,2022,2x3,5,1,2,9,7.3295097370515805,topology_audit_only_not_primary_type_evidence
W081,2023,2x3,3,1,0,6,5.658225185258954,topology_audit_only_not_primary_type_evidence
W081,1979,3x3,0,0,0,5,4.38618530911828,topology_audit_only_not_primary_type_evidence
W081,1980,3x3,4,1,1,5,5.438390256180191,topology_audit_only_not_primary_type_evidence
W081,1981,3x3,3,1,0,4,3.4670795144694626,topology_audit_only_not_primary_type_evidence
W081,1982,3x3,7,2,1,5,6.4257800777217815,topology_audit_only_not_primary_type_evidence
W081,1983,3x3,8,2,2,6,4.058880096264602,topology_audit_only_not_primary_type_evidence
W081,1984,3x3,6,2,0,6,3.979870811899706,topology_audit_only_not_primary_type_evidence
W081,1985,3x3,1,0,1,5,2.9570451428706948,topology_audit_only_not_primary_type_evidence
W081,1986,3x3,4,1,1,5,5.3140197656086,topology_audit_only_not_primary_type_evidence
W081,1987,3x3,2,0,2,6,3.1213559891269265,topology_audit_only_not_primary_type_evidence
W081,1988,3x3,6,2,0,6,5.837800407586271,topology_audit_only_not_primary_type_evidence
W081,1989,3x3,5,1,2,3,3.3132760351990425,topology_audit_only_not_primary_type_evidence
W081,1990,3x3,1,0,1,5,4.578077668793174,topology_audit_only_not_primary_type_evidence
W081,1991,3x3,4,1,1,5,6.408173207668164,topology_audit_only_not_primary_type_evidence
W081,1992,3x3,0,0,0,5,5.126182405545546,topology_audit_only_not_primary_type_evidence
W081,1993,3x3,0,0,0,5,3.1738716218998815,topology_audit_only_not_primary_type_evidence
W081,1994,3x3,8,2,2,6,5.041686818339641,topology_audit_only_not_primary_type_evidence
W081,1995,3x3,8,2,2,6,2.3829941850502445,topology_audit_only_not_primary_type_evidence
W081,1996,3x3,3,1,0,4,3.472887291356881,topology_audit_only_not_primary_type_evidence
W081,1997,3x3,7,2,1,5,2.34922502752352,topology_audit_only_not_primary_type_evidence
W081,1998,3x3,7,2,1,5,5.605528184550383,topology_audit_only_not_primary_type_evidence
W081,1999,3x3,6,2,0,6,2.8172135787796613,topology_audit_only_not_primary_type_evidence
W081,2000,3x3,5,1,2,3,5.244037861166319,topology_audit_only_not_primary_type_evidence
W081,2001,3x3,1,0,1,5,4.36943795613833,topology_audit_only_not_primary_type_evidence
W081,2002,3x3,4,1,1,5,4.324034505013284,topology_audit_only_not_primary_type_evidence
W081,2003,3x3,6,2,0,6,3.3955049561443853,topology_audit_only_not_primary_type_evidence
W081,2004,3x3,0,0,0,5,4.547212135443585,topology_audit_only_not_primary_type_evidence
W081,2005,3x3,2,0,2,6,3.48786133362721,topology_audit_only_not_primary_type_evidence
W081,2006,3x3,1,0,1,5,2.7649823872760004,topology_audit_only_not_primary_type_evidence
W081,2007,3x3,2,0,2,6,3.983853323509545,topology_audit_only_not_primary_type_evidence
W081,2008,3x3,6,2,0,6,3.0445438837569303,topology_audit_only_not_primary_type_evidence
W081,2009,3x3,0,0,0,5,3.940486597915899,topology_audit_only_not_primary_type_evidence
W081,2010,3x3,7,2,1,5,4.422168205850339,topology_audit_only_not_primary_type_evidence
W081,2011,3x3,4,1,1,5,3.5103917117603114,topology_audit_only_not_primary_type_evidence
W081,2012,3x3,8,2,2,6,3.999840580080721,topology_audit_only_not_primary_type_evidence
W081,2013,3x3,2,0,2,6,4.642503282721298,topology_audit_only_not_primary_type_evidence
W081,2014,3x3,5,1,2,3,2.950236520776287,topology_audit_only_not_primary_type_evidence
W081,2015,3x3,2,0,2,6,6.521639700267706,topology_audit_only_not_primary_type_evidence
W081,2016,3x3,3,1,0,4,3.3228754840822097,topology_audit_only_not_primary_type_evidence
W081,2017,3x3,8,2,2,6,5.155556663117125,topology_audit_only_not_primary_type_evidence
W081,2018,3x3,1,0,1,5,4.857439531605243,topology_audit_only_not_primary_type_evidence
W081,2019,3x3,8,2,2,6,3.9990206326155073,topology_audit_only_not_primary_type_evidence
W081,2020,3x3,6,2,0,6,7.113814621534935,topology_audit_only_not_primary_type_evidence
W081,2021,3x3,2,0,2,6,4.535509276362176,topology_audit_only_not_primary_type_evidence
W081,2022,3x3,7,2,1,5,6.947782022118168,topology_audit_only_not_primary_type_evidence
W081,2023,3x3,3,1,0,4,4.414691395854786,topology_audit_only_not_primary_type_evidence
W113,1979,2x2,2,1,0,14,4.79749022603008,topology_audit_only_not_primary_type_evidence
W113,1980,2x2,1,0,1,12,4.334923568056811,topology_audit_only_not_primary_type_evidence
W113,1981,2x2,1,0,1,12,3.9723236515519256,topology_audit_only_not_primary_type_evidence
W113,1982,2x2,1,0,1,12,3.538196136204732,topology_audit_only_not_primary_type_evidence
W113,1983,2x2,3,1,1,13,7.267846586939389,topology_audit_only_not_primary_type_evidence
W113,1984,2x2,3,1,1,13,6.362340644512259,topology_audit_only_not_primary_type_evidence
W113,1985,2x2,2,1,0,14,4.319047954986067,topology_audit_only_not_primary_type_evidence
W113,1986,2x2,3,1,1,13,5.048651474711613,topology_audit_only_not_primary_type_evidence
W113,1987,2x2,0,0,0,6,6.025489610497947,topology_audit_only_not_primary_type_evidence
W113,1988,2x2,2,1,0,14,4.5643496246644775,topology_audit_only_not_primary_type_evidence
W113,1989,2x2,3,1,1,13,5.751299176610196,topology_audit_only_not_primary_type_evidence
W113,1990,2x2,3,1,1,13,5.884053701606355,topology_audit_only_not_primary_type_evidence
W113,1991,2x2,1,0,1,12,5.707260837544926,topology_audit_only_not_primary_type_evidence
W113,1992,2x2,3,1,1,13,4.763327210735479,topology_audit_only_not_primary_type_evidence
W113,1993,2x2,1,0,1,12,4.739692768242088,topology_audit_only_not_primary_type_evidence
W113,1994,2x2,1,0,1,12,5.777047972428682,topology_audit_only_not_primary_type_evidence
W113,1995,2x2,0,0,0,6,4.8669566066449645,topology_audit_only_not_primary_type_evidence
W113,1996,2x2,1,0,1,12,2.7467653339569855,topology_audit_only_not_primary_type_evidence
W113,1997,2x2,3,1,1,13,2.462796409777655,topology_audit_only_not_primary_type_evidence
W113,1998,2x2,0,0,0,6,6.585406087341109,topology_audit_only_not_primary_type_evidence
W113,1999,2x2,3,1,1,13,6.569533438704841,topology_audit_only_not_primary_type_evidence
W113,2000,2x2,2,1,0,14,6.047866180265306,topology_audit_only_not_primary_type_evidence
W113,2001,2x2,2,1,0,14,4.865161409854636,topology_audit_only_not_primary_type_evidence
W113,2002,2x2,1,0,1,12,6.562265997526814,topology_audit_only_not_primary_type_evidence
W113,2003,2x2,0,0,0,6,4.436488337790687,topology_audit_only_not_primary_type_evidence
W113,2004,2x2,2,1,0,14,4.1125273143255665,topology_audit_only_not_primary_type_evidence
W113,2005,2x2,1,0,1,12,2.290226171286964,topology_audit_only_not_primary_type_evidence
W113,2006,2x2,2,1,0,14,3.705188870960068,topology_audit_only_not_primary_type_evidence
W113,2007,2x2,2,1,0,14,4.284923054168054,topology_audit_only_not_primary_type_evidence
W113,2008,2x2,2,1,0,14,4.241473096142164,topology_audit_only_not_primary_type_evidence
W113,2009,2x2,1,0,1,12,4.6480435202314885,topology_audit_only_not_primary_type_evidence
W113,2010,2x2,3,1,1,13,6.279990276775073,topology_audit_only_not_primary_type_evidence
W113,2011,2x2,3,1,1,13,5.938975241848702,topology_audit_only_not_primary_type_evidence
W113,2012,2x2,3,1,1,13,3.867916285875353,topology_audit_only_not_primary_type_evidence
W113,2013,2x2,2,1,0,14,5.491555341702038,topology_audit_only_not_primary_type_evidence
W113,2014,2x2,2,1,0,14,4.428171443088642,topology_audit_only_not_primary_type_evidence
W113,2015,2x2,3,1,1,13,7.48104575845397,topology_audit_only_not_primary_type_evidence
