window_id,target_pair,target_set,n_valid_years,n_missing_years,n_low_quality_peak_years,Y_std,Y_range,Y_iqr,n_near_zero_delta_years,y_quality_flag,corr_score_y,dominant_object,dominant_object_loading_fraction,dominant_time_half,perm_p,perm_q90,perm_q95,perm_q99,perm_pass_90,perm_pass_95,perm_pass_99,min_corr_without_year,max_abs_delta_corr,worst_left_out_year,min_loading_corr,single_year_dominated_flag,median_test_corr,frac_positive_test_corr,median_loading_corr,split_half_stability_flag,phase_separation_flag,high_low_Y_shift,cohens_d_high_low,result_usability_level,downgrade_reasons,interpretation_permission
W081,H-Je,exploratory_full_pair,45,0,45,6.98533818042831,30.0,8.0,8,warning_many_low_quality_peaks,0.6857862700177472,V,0.23006904580123264,balanced_or_full_window,0.6067864271457086,0.7617776564091813,0.7750086987896071,0.8197703029699278,False,False,False,0.6584509151513103,0.03628523436190956,1999,0.9350450180562154,False,0.030591589411942788,0.56,0.07647053641768604,unstable_or_unclear,clear,8.6,1.2620055135873443,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W081,H-Jw,priority,45,0,45,5.551412596644373,26.0,7.0,9,warning_many_low_quality_peaks,0.6718141048280245,Je,0.2914594830774793,early_half,0.7265469061876247,0.7575766435002791,0.7748032387730293,0.8011605477454902,False,False,False,0.6483972904657961,0.05130245443688397,1992,0.932240215690189,False,-0.10414259648135123,0.2,0.10053823855996143,unstable_or_unclear,clear,9.466666666666667,2.2697702353436435,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W081,Je-Jw,exploratory_full_pair,45,0,45,7.304488726499313,26.0,9.0,6,warning_many_low_quality_peaks,0.7249865613340858,H,0.24186565145347197,balanced_or_full_window,0.3073852295409182,0.7628058466953204,0.7828805652873875,0.8126214505852263,False,False,False,0.7017545917190319,0.03547950606688455,2001,0.9658268138659708,False,0.2856667204711355,0.97,0.17927259425701447,marginal,clear,11.133333333333333,1.8079919880005786,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W113,P-V,priority,45,0,45,6.868314012458762,27.0,9.0,10,warning_many_low_quality_peaks,0.770159239782043,Jw,0.26679216507638026,balanced_or_full_window,0.16167664670658682,0.7812457481567536,0.7941720570995874,0.8263921542773778,False,False,False,0.7324122518034284,0.04997588916210005,2007,0.9568633317706293,False,0.2291315397155235,0.89,0.16631665046318775,marginal,clear,12.266666666666666,2.3138574974907655,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W113,P-H,exploratory_full_pair,45,0,45,6.820942202163315,32.0,9.0,6,warning_many_low_quality_peaks,0.7282805725801216,Je,0.21143326212166044,early_half,0.4930139720558882,0.7849956017880034,0.7985598601030579,0.8243271365378428,False,False,False,0.706420695096275,0.04795905371982623,2021,0.9037659131248557,False,-0.05381114133935158,0.33,0.06391109396983496,unstable_or_unclear,clear,11.2,2.148066135856788,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,P-Je,exploratory_full_pair,45,0,45,7.171914921160431,35.0,10.0,8,warning_many_low_quality_peaks,0.7087832169994888,P,0.22664407566864841,balanced_or_full_window,0.6167664670658682,0.7863237908993279,0.8027813941961901,0.8189508202294009,False,False,False,0.6804847699697206,0.06507653747291642,2020,0.9224168204426649,False,-0.1290235142612633,0.24,0.09690451327457933,unstable_or_unclear,clear,10.266666666666666,1.6255294849378927,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,P-Jw,exploratory_full_pair,45,0,45,7.652358189380961,38.0,7.0,11,warning_many_low_quality_peaks,0.7191328501206079,Je,0.2827638328980147,late_half,0.5528942115768463,0.7829423444950121,0.8030274529715412,0.8207602730739251,False,False,False,0.698861917189971,0.030825064036167804,2007,0.9330466270732499,False,0.07245437357818418,0.67,0.09335584747799683,marginal,clear,11.333333333333332,1.5683507246083888,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W113,V-H,exploratory_full_pair,45,0,45,5.671299354084243,31.0,4.0,14,warning_many_low_quality_peaks,0.7181286699092799,Jw,0.24766547886039483,early_half,0.6127744510978044,0.7847641617425027,0.7949939929452355,0.8224447870352464,False,False,False,0.684223793154353,0.04605178128011567,2003,0.8248036185115588,False,-0.14880213288200908,0.14,0.10701648739211736,unstable_or_unclear,clear,7.800000000000001,1.5277484561499457,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,V-Je,priority,45,0,45,6.689732823702696,30.0,9.0,7,warning_many_low_quality_peaks,0.8236247513132656,H,0.26645230488393024,early_half,0.017964071856287425,0.782307306092407,0.7994584628845618,0.828236579040162,True,True,False,0.8038447809632373,0.050882970728080235,2003,0.9492574729873874,False,0.3450434652005303,0.99,0.20297071623339896,marginal,clear,12.0,2.309604754589014,Level_B_candidate,warning_many_low_quality_peaks;split_half_marginal,candidate_result; requires cautious interpretation
W113,V-Jw,exploratory_full_pair,45,0,45,7.228730556228075,35.0,10.0,6,warning_many_low_quality_peaks,0.7333277545114746,Je,0.26955419245647405,balanced_or_full_window,0.469061876247505,0.7884310715896317,0.802505580409147,0.8314803659359183,False,False,False,0.7056936972658887,0.03809714243155671,1998,0.888237841314712,False,-0.13973348151652043,0.21,0.09074019041552453,unstable_or_unclear,clear,12.2,2.276915094010073,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,H-Je,priority,45,0,45,7.056553655641648,27.0,8.0,10,warning_many_low_quality_peaks,0.7401967884495533,Je,0.2543272779403835,early_half,0.3972055888223553,0.7810095461143877,0.7979777875565724,0.8234579737805412,False,False,False,0.7182874328085697,0.044603003367955085,2020,0.932499595088017,False,0.08822820118556579,0.73,0.0896846433533307,marginal,clear,12.533333333333335,2.544509891028404,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W113,H-Jw,exploratory_full_pair,45,0,45,7.846249828015697,36.0,9.0,12,warning_many_low_quality_peaks,0.728091246186182,Je,0.31372593272789895,late_half,0.5109780439121756,0.78279401650956,0.7999086585978905,0.8252149033429464,False,False,False,0.6828149166441343,0.07497887228594136,2022,0.9011265351101853,False,-0.10720445429142594,0.23,0.08243109677649856,unstable_or_unclear,clear,13.666666666666668,2.3620799154114045,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,Je-Jw,exploratory_full_pair,45,0,45,8.237448364363539,38.0,12.0,6,warning_many_low_quality_peaks,0.7080408085859564,Je,0.2634178322877963,late_half,0.6467065868263473,0.7811965286955488,0.796576097129452,0.8154562871280131,False,False,False,0.6865527366384567,0.05847916540503706,2020,0.8936486451945723,False,-0.07057404315431018,0.28,0.07167819002559297,unstable_or_unclear,clear,10.2,1.388411540815689,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,Jw-V,priority,45,0,45,7.228730556228075,35.0,10.0,6,warning_many_low_quality_peaks,0.7333277545114746,Je,0.26955419245647405,balanced_or_full_window,0.4590818363273453,0.7865299072129619,0.8041029715785054,0.8294733206265354,False,False,False,0.7056936972658887,0.03809714243155671,1998,0.888237841314712,False,-0.15721762341352266,0.16,0.10368107606074056,unstable_or_unclear,clear,12.2,2.276915094010073,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W113,Jw-H,priority,45,0,45,7.846249828015697,36.0,9.0,12,warning_many_low_quality_peaks,0.728091246186182,Je,0.31372593272789895,late_half,0.48902195608782434,0.7880106100966205,0.8025941676058934,0.8288403920981849,False,False,False,0.6828149166441343,0.07497887228594136,2022,0.9011265351101853,False,-0.15207524704152792,0.23,0.11806064006846556,unstable_or_unclear,clear,13.666666666666668,2.3620799154114045,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,P-V,priority,45,0,45,5.34203835042147,25.0,5.0,14,warning_many_low_quality_peaks,0.8137323324575758,V,0.2892412542838172,late_half,0.03592814371257485,0.7816185959226096,0.799780984614711,0.8309187708074438,True,True,False,0.7836591618202787,0.030073170637297086,1983,0.8989723964834483,False,0.05114538612035022,0.58,0.06693630163305524,unstable_or_unclear,clear,8.733333333333333,2.001808872596267,Level_B_candidate,warning_many_low_quality_peaks;split_half_unstable_or_unclear,candidate_result; requires cautious interpretation
W160,P-H,exploratory_full_pair,45,0,45,6.087327455916558,31.0,8.0,9,warning_many_low_quality_peaks,0.7630183863041884,V,0.25681024955957443,late_half,0.2155688622754491,0.7789958016785364,0.7933360566035431,0.8231182006223032,False,False,False,0.7361116708065844,0.027964725146178315,2004,0.8982793472029745,False,0.05449211988944401,0.66,0.07053072775290276,marginal,clear,10.2,2.334197678645174,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W160,P-Je,exploratory_full_pair,45,0,45,6.320321561951152,29.0,8.0,12,warning_many_low_quality_peaks,0.7193027340209905,Je,0.2931884304783326,balanced_or_full_window,0.5049900199600799,0.7774497903137991,0.788786910810566,0.8198352027954369,False,False,False,0.6927152349382657,0.03878500151775277,2010,0.873378322944422,False,-0.05938972608231564,0.32,0.05114997688409683,unstable_or_unclear,clear,9.6,1.973343484303291,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,P-Jw,exploratory_full_pair,45,0,45,6.783074598594727,33.0,8.0,10,warning_many_low_quality_peaks,0.7600525398217585,Je,0.2863548242610861,late_half,0.21157684630738524,0.7831217732096134,0.792561965524964,0.816522014190999,False,False,False,0.7332855443987253,0.03345703384165777,1979,0.8983889996965378,False,0.017311273357140014,0.55,0.06028614664658438,unstable_or_unclear,clear,10.133333333333335,1.8308602701956196,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,V-H,exploratory_full_pair,45,0,45,5.715210964053415,28.0,5.0,10,warning_many_low_quality_peaks,0.7042234306621706,Jw,0.2532192325311084,late_half,0.6427145708582834,0.7793390144411227,0.7948022060118175,0.8145886985374217,False,False,False,0.6808099671231838,0.03838104211367366,2021,0.9250970767322946,False,0.027109190974086088,0.55,0.07537527068767133,unstable_or_unclear,clear,8.133333333333333,1.8440903217161253,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,V-Je,priority,45,0,45,7.595719155876519,40.0,10.0,6,warning_many_low_quality_peaks,0.7007992019387169,P,0.27836247469663156,early_half,0.6706586826347305,0.7866086997009527,0.7965000738311379,0.8250271392775157,False,False,False,0.6737962468971465,0.04086438102384149,2021,0.9089954497173878,False,-0.152976330773679,0.16,0.10092381550241189,unstable_or_unclear,clear,12.8,2.461408424376188,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,V-Jw,exploratory_full_pair,45,0,45,7.605619931698832,41.0,9.0,9,warning_many_low_quality_peaks,0.7661991667002884,V,0.26327373119537534,late_half,0.17964071856287425,0.782963809184019,0.7968181555774669,0.8196254429623767,False,False,False,0.7457796972518155,0.04360426462863587,2003,0.8696102172470576,False,0.01559019096384397,0.55,0.06554547719279835,unstable_or_unclear,clear,10.933333333333334,1.6212894271633809,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,H-Je,exploratory_full_pair,45,0,45,6.569519454159936,31.0,9.0,10,warning_many_low_quality_peaks,0.7152121709690025,P,0.30823561258093657,balanced_or_full_window,0.5508982035928144,0.7810206169077155,0.7910387361321215,0.815438763950621,False,False,False,0.6946959948023714,0.04653460363286377,2004,0.9118863169567766,False,-0.03568384311905748,0.4,0.06664435873011387,unstable_or_unclear,clear,10.0,1.7891952135513671,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,H-Jw,priority,45,0,45,6.993503478878874,31.0,10.0,6,warning_many_low_quality_peaks,0.754518047052012,V,0.28191674032652186,late_half,0.25948103792415167,0.7812068318723173,0.7935329585994594,0.8195915522814657,False,False,False,0.7132268220585295,0.04129122499348248,2022,0.9359535010122614,False,-0.1705884087771884,0.15,0.12844643833414676,unstable_or_unclear,clear,10.333333333333332,1.8247926813389865,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,Je-Jw,exploratory_full_pair,45,0,45,7.380837870917343,39.0,10.0,3,warning_many_low_quality_peaks,0.7341578184187104,Je,0.3132966060336891,early_half,0.41916167664670656,0.7871177287686952,0.7991495272354828,0.8201807834357334,False,False,False,0.714405128838517,0.042277450105953185,2010,0.877700029230853,False,-0.09973284480588836,0.34,0.10219101254957981,unstable_or_unclear,clear,10.2,1.4749526815207603,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W160,Jw-V,priority,45,0,45,7.605619931698832,41.0,9.0,9,warning_many_low_quality_peaks,0.7661991667002884,V,0.26327373119537534,late_half,0.18163672654690619,0.7812919343309112,0.7945561490510022,0.8116663179282941,False,False,False,0.7457796972518155,0.04360426462863587,2003,0.8696102172470576,False,0.03468748855726156,0.58,0.08457532557619347,unstable_or_unclear,clear,10.933333333333334,1.6212894271633806,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
