window_id,object,selected_candidate_id,selected_peak_day,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,mode,phase_group,phase_group_size,years_in_phase_group,group_role
W045,Jw,CP001,48,38,58,within_system_window,candidate_window,system_relevant_first,CP002@32:candidate_window;CP003@57:unstable_window;CP004@23:weak_window,CP004@23:weak_window,CP003@57:unstable_window,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,42,32,52,within_system_window,candidate_window,system_relevant_first,CP002@24:candidate_window,CP002@24:candidate_window,,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,37,27,47,front_or_early,accepted_window,system_relevant_first,CP002@22:candidate_window;CP003@54:candidate_window,CP002@22:candidate_window,CP003@54:candidate_window,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP001,44,34,54,within_system_window,accepted_window,system_relevant_first,CP002@55:candidate_window;CP003@30:accepted_window,,CP002@55:candidate_window,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP002,49,39,59,late_or_catchup,candidate_window,system_relevant_first,CP001@28:weak_window,CP001@28:weak_window,,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,42,32,52,within_system_window,candidate_window,system_relevant_first,CP002@30:candidate_window;CP003@21:weak_window,CP003@21:weak_window,,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,44,34,54,within_system_window,accepted_window,system_relevant_first,CP002@32:accepted_window;CP003@58:weak_window;CP004@19:weak_window,CP004@19:weak_window,CP003@58:weak_window,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP002,46,36,56,within_system_window,accepted_window,system_relevant_first,CP001@28:accepted_window,CP001@28:accepted_window,,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP003,44,44,44,within_system_window,weak_window,system_relevant_first,CP001@30:accepted_window;CP002@56:weak_window,,CP002@56:weak_window,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP002,47,37,57,within_system_window,candidate_window,system_relevant_first,CP001@33:accepted_window,,,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP003,40,30,50,within_system_window,weak_window,system_relevant_first,CP001@31:candidate_window;CP002@52:weak_window,,,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,46,36,56,within_system_window,candidate_window,system_relevant_first,CP002@56:weak_window;CP003@22:candidate_window;CP004@34:weak_window,CP003@22:candidate_window,CP002@56:weak_window,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP002,45,35,55,within_system_window,candidate_window,system_relevant_first,CP001@19:accepted_window,CP001@19:accepted_window,,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP004,46,46,46,within_system_window,weak_window,system_relevant_first,CP001@17:accepted_window;CP002@36:candidate_window;CP003@56:candidate_window,CP001@17:accepted_window,CP003@56:candidate_window,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,46,36,56,within_system_window,accepted_window,system_relevant_first,CP002@20:candidate_window;CP003@27:candidate_window;CP004@34:weak_window,CP002@20:candidate_window;CP003@27:candidate_window,,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,42,32,52,within_system_window,accepted_window,system_relevant_first,CP002@17:weak_window;CP003@28:weak_window,CP002@17:weak_window;CP003@28:weak_window,,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
