window_id,target_name,score_group,n_bootstrap,n_valid_delta,object_A,object_B,P_A_earlier,P_B_earlier,P_same_day,dominant_order_direction,dominant_order_probability,delta_median,delta_q025,delta_q975,order_level
W045,W045_V_vs_Je_delta_peak,low,333,333,V,Je,0.3033033033033033,0.4864864864864865,0.21021021021021022,Je_earlier,0.4864864864864865,0.0,-6.0,3.0,weak_or_none
W045,W045_V_vs_Jw_delta_peak,high,334,334,V,Jw,0.6197604790419161,0.281437125748503,0.09880239520958084,V_earlier,0.6197604790419161,1.0,-6.0,6.0,weak_or_none
W045,W045_V_vs_Jw_delta_peak,mid,333,333,V,Jw,0.17717717717717718,0.7507507507507507,0.07207207207207207,Jw_earlier,0.7507507507507507,-3.0,-8.7,4.699999999999989,weak_or_none
W045,W045_V_vs_Jw_delta_peak,low,333,333,V,Jw,0.03303303303303303,0.9429429429429429,0.024024024024024024,Jw_earlier,0.9429429429429429,-5.0,-11.0,1.0,usable_90
W045,W045_H_vs_Je_delta_peak,high,334,334,H,Je,0.8802395209580839,0.10179640718562874,0.017964071856287425,H_earlier,0.8802395209580839,11.0,-6.674999999999999,17.0,weak_or_none
W045,W045_H_vs_Je_delta_peak,mid,333,333,H,Je,0.7717717717717718,0.16816816816816818,0.06006006006006006,H_earlier,0.7717717717717718,10.0,-8.7,17.69999999999999,weak_or_none
W045,W045_H_vs_Je_delta_peak,low,333,333,H,Je,0.5585585585585585,0.38738738738738737,0.05405405405405406,H_earlier,0.5585585585585585,8.0,-12.0,15.0,weak_or_none
W045,W045_H_vs_Jw_delta_peak,high,334,334,H,Jw,0.8383233532934131,0.1497005988023952,0.011976047904191617,H_earlier,0.8383233532934131,9.0,-8.0,17.0,weak_or_none
W045,W045_H_vs_Jw_delta_peak,mid,333,333,H,Jw,0.7567567567567568,0.21921921921921922,0.024024024024024024,H_earlier,0.7567567567567568,6.0,-11.0,15.0,weak_or_none
W045,W045_H_vs_Jw_delta_peak,low,333,333,H,Jw,0.5705705705705706,0.4174174174174174,0.012012012012012012,H_earlier,0.5705705705705706,3.0,-14.0,12.699999999999989,weak_or_none
W045,W045_Je_vs_Jw_delta_peak,high,334,334,Je,Jw,0.5089820359281437,0.3592814371257485,0.1317365269461078,Je_earlier,0.5089820359281437,1.0,-8.0,6.0,weak_or_none
W045,W045_Je_vs_Jw_delta_peak,mid,333,333,Je,Jw,0.15315315315315314,0.8078078078078078,0.03903903903903904,Jw_earlier,0.8078078078078078,-4.0,-9.0,4.0,weak_or_none
W045,W045_Je_vs_Jw_delta_peak,low,333,333,Je,Jw,0.018018018018018018,0.978978978978979,0.003003003003003003,Jw_earlier,0.978978978978979,-6.0,-11.0,-1.0,credible_95
W081,W081_P_vs_V_delta_peak,high,334,334,P,V,0.38922155688622756,0.41916167664670656,0.19161676646706588,V_earlier,0.41916167664670656,0.0,-6.0,11.0,weak_or_none
W081,W081_P_vs_V_delta_peak,mid,333,333,P,V,0.15915915915915915,0.7087087087087087,0.13213213213213212,V_earlier,0.7087087087087087,-2.0,-10.7,4.699999999999989,weak_or_none
W081,W081_P_vs_V_delta_peak,low,333,333,P,V,0.04504504504504504,0.8918918918918919,0.06306306306306306,V_earlier,0.8918918918918919,-3.0,-13.7,1.0,weak_or_none
W081,W081_P_vs_H_delta_peak,high,334,334,P,H,0.07784431137724551,0.8532934131736527,0.0688622754491018,H_earlier,0.8532934131736527,-2.0,-9.0,3.0,weak_or_none
W081,W081_P_vs_H_delta_peak,mid,333,333,P,H,0.07207207207207207,0.8858858858858859,0.042042042042042045,H_earlier,0.8858858858858859,-4.0,-10.7,7.0,weak_or_none
W081,W081_P_vs_H_delta_peak,low,333,333,P,H,0.036036036036036036,0.9459459459459459,0.018018018018018018,H_earlier,0.9459459459459459,-6.0,-14.7,1.6999999999999886,usable_90
W081,W081_P_vs_Je_delta_peak,high,334,330,P,Je,0.5333333333333333,0.35454545454545455,0.11212121212121212,P_earlier,0.5333333333333333,1.0,-9.0,9.0,weak_or_none
W081,W081_P_vs_Je_delta_peak,mid,333,331,P,Je,0.29003021148036257,0.6344410876132931,0.0755287009063444,Je_earlier,0.6344410876132931,-2.0,-12.75,7.0,weak_or_none
W081,W081_P_vs_Je_delta_peak,low,333,330,P,Je,0.18484848484848485,0.7757575757575758,0.03939393939393939,Je_earlier,0.7757575757575758,-5.0,-13.0,7.0,weak_or_none
W081,W081_P_vs_Jw_delta_peak,high,334,334,P,Jw,0.7305389221556886,0.17365269461077845,0.09580838323353294,P_earlier,0.7305389221556886,3.0,-4.0,10.0,weak_or_none
W081,W081_P_vs_Jw_delta_peak,mid,333,332,P,Jw,0.4307228915662651,0.4397590361445783,0.12951807228915663,Jw_earlier,0.4397590361445783,0.0,-6.725,7.0,weak_or_none
W081,W081_P_vs_Jw_delta_peak,low,333,333,P,Jw,0.17417417417417416,0.7267267267267268,0.0990990990990991,Jw_earlier,0.7267267267267268,-3.0,-11.0,7.0,weak_or_none
W081,W081_V_vs_H_delta_peak,high,334,334,V,H,0.2634730538922156,0.5598802395209581,0.17664670658682635,H_earlier,0.5598802395209581,-1.0,-5.674999999999999,9.675000000000011,weak_or_none
W081,W081_V_vs_H_delta_peak,mid,333,333,V,H,0.12012012012012012,0.8048048048048048,0.07507507507507508,H_earlier,0.8048048048048048,-2.0,-9.0,6.0,weak_or_none
W081,W081_V_vs_H_delta_peak,low,333,333,V,H,0.04504504504504504,0.8978978978978979,0.057057057057057055,H_earlier,0.8978978978978979,-4.0,-14.0,2.0,weak_or_none
W081,W081_V_vs_Je_delta_peak,high,334,330,V,Je,0.7696969696969697,0.16666666666666666,0.06363636363636363,V_earlier,0.7696969696969697,3.0,-7.775,13.0,weak_or_none
W081,W081_V_vs_Je_delta_peak,mid,333,329,V,Je,0.49544072948328266,0.4012158054711246,0.1033434650455927,V_earlier,0.49544072948328266,0.0,-10.0,10.0,weak_or_none
W081,W081_V_vs_Je_delta_peak,low,333,332,V,Je,0.21084337349397592,0.7259036144578314,0.06325301204819277,Je_earlier,0.7259036144578314,-4.0,-12.725,7.0,weak_or_none
W081,W081_V_vs_Jw_delta_peak,high,334,334,V,Jw,0.9281437125748503,0.04790419161676647,0.023952095808383235,V_earlier,0.9281437125748503,5.0,-2.0,14.675000000000011,usable_90
W081,W081_V_vs_Jw_delta_peak,mid,333,332,V,Jw,0.7259036144578314,0.18373493975903615,0.09036144578313253,V_earlier,0.7259036144578314,2.0,-5.0,13.724999999999966,weak_or_none
W081,W081_V_vs_Jw_delta_peak,low,333,333,V,Jw,0.3183183183183183,0.5495495495495496,0.13213213213213212,Jw_earlier,0.5495495495495496,-1.0,-11.0,7.699999999999989,weak_or_none
W081,W081_H_vs_Je_delta_peak,high,334,331,H,Je,0.8610271903323263,0.10876132930513595,0.030211480362537766,H_earlier,0.8610271903323263,5.0,-7.75,14.0,weak_or_none
W081,W081_H_vs_Je_delta_peak,mid,333,328,H,Je,0.6951219512195121,0.17682926829268292,0.12804878048780488,H_earlier,0.6951219512195121,3.0,-5.0,12.0,weak_or_none
W081,W081_H_vs_Je_delta_peak,low,333,332,H,Je,0.4307228915662651,0.46686746987951805,0.10240963855421686,Je_earlier,0.46686746987951805,0.0,-10.725,11.449999999999932,weak_or_none
W081,W081_H_vs_Jw_delta_peak,high,334,333,H,Jw,0.96996996996997,0.015015015015015015,0.015015015015015015,H_earlier,0.96996996996997,7.0,0.0,15.0,credible_95
W081,W081_H_vs_Jw_delta_peak,mid,333,333,H,Jw,0.8678678678678678,0.08408408408408409,0.04804804804804805,H_earlier,0.8678678678678678,4.0,-4.0,13.0,weak_or_none
W081,W081_H_vs_Jw_delta_peak,low,333,333,H,Jw,0.5495495495495496,0.36036036036036034,0.09009009009009009,H_earlier,0.5495495495495496,1.0,-7.0,9.399999999999977,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,high,334,333,Je,Jw,0.7747747747747747,0.17117117117117117,0.05405405405405406,Je_earlier,0.7747747747747747,5.0,-5.0,14.0,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,mid,333,328,Je,Jw,0.6097560975609756,0.2865853658536585,0.10365853658536585,Je_earlier,0.6097560975609756,2.0,-6.0,11.824999999999989,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,low,333,329,Je,Jw,0.24924012158054712,0.6504559270516718,0.10030395136778116,Jw_earlier,0.6504559270516718,-2.0,-9.0,13.800000000000011,weak_or_none
W113,W113_P_vs_V_delta_peak,high,334,334,P,V,0.9161676646706587,0.06287425149700598,0.020958083832335328,P_earlier,0.9161676646706587,5.0,-8.0,16.0,usable_90
W113,W113_P_vs_V_delta_peak,mid,333,333,P,V,0.6726726726726727,0.2012012012012012,0.12612612612612611,P_earlier,0.6726726726726727,2.0,-4.0,10.0,weak_or_none
W113,W113_P_vs_V_delta_peak,low,333,333,P,V,0.2042042042042042,0.6906906906906907,0.10510510510510511,V_earlier,0.6906906906906907,-2.0,-8.0,4.0,weak_or_none
W113,W113_P_vs_H_delta_peak,high,334,334,P,H,0.9401197604790419,0.05089820359281437,0.008982035928143712,P_earlier,0.9401197604790419,4.0,-4.674999999999999,14.0,usable_90
W113,W113_P_vs_H_delta_peak,mid,333,333,P,H,0.8318318318318318,0.07807807807807808,0.09009009009009009,P_earlier,0.8318318318318318,2.0,-3.0,8.0,weak_or_none
W113,W113_P_vs_H_delta_peak,low,333,333,P,H,0.35735735735735735,0.4264264264264264,0.21621621621621623,H_earlier,0.4264264264264264,0.0,-5.0,4.0,weak_or_none
W113,W113_P_vs_Je_delta_peak,high,334,334,P,Je,0.38922155688622756,0.44011976047904194,0.17065868263473055,Je_earlier,0.44011976047904194,0.0,-5.0,6.675000000000011,weak_or_none
W113,W113_P_vs_Je_delta_peak,mid,333,332,P,Je,0.1746987951807229,0.6897590361445783,0.1355421686746988,Je_earlier,0.6897590361445783,-2.0,-10.725,5.0,weak_or_none
W113,W113_P_vs_Je_delta_peak,low,333,333,P,Je,0.06606606606606606,0.8708708708708709,0.06306306306306306,Je_earlier,0.8708708708708709,-4.0,-12.0,2.0,weak_or_none
W113,W113_P_vs_Jw_delta_peak,high,334,334,P,Jw,0.1407185628742515,0.7305389221556886,0.12874251497005987,Jw_earlier,0.7305389221556886,-2.0,-10.674999999999999,4.0,weak_or_none
W113,W113_P_vs_Jw_delta_peak,mid,333,333,P,Jw,0.05405405405405406,0.9099099099099099,0.036036036036036036,Jw_earlier,0.9099099099099099,-5.0,-13.7,2.0,usable_90
W113,W113_P_vs_Jw_delta_peak,low,333,333,P,Jw,0.05105105105105105,0.9279279279279279,0.021021021021021023,Jw_earlier,0.9279279279279279,-8.0,-17.0,2.0,usable_90
W113,W113_V_vs_H_delta_peak,high,334,334,V,H,0.8143712574850299,0.05389221556886228,0.1317365269461078,V_earlier,0.8143712574850299,2.0,-2.0,6.675000000000011,weak_or_none
W113,W113_V_vs_H_delta_peak,mid,333,333,V,H,0.4624624624624625,0.27927927927927926,0.25825825825825827,V_earlier,0.4624624624624625,0.0,-5.699999999999999,4.699999999999989,weak_or_none
W113,W113_V_vs_H_delta_peak,low,333,333,V,H,0.14414414414414414,0.6456456456456456,0.21021021021021022,H_earlier,0.6456456456456456,-1.0,-8.0,2.6999999999999886,weak_or_none
W113,W113_V_vs_Je_delta_peak,high,334,333,V,Je,0.32732732732732733,0.46546546546546547,0.2072072072072072,Je_earlier,0.46546546546546547,0.0,-6.699999999999999,4.0,weak_or_none
W113,W113_V_vs_Je_delta_peak,mid,333,333,V,Je,0.06006006006006006,0.8798798798798799,0.06006006006006006,Je_earlier,0.8798798798798799,-4.0,-10.0,3.0,weak_or_none
W113,W113_V_vs_Je_delta_peak,low,333,333,V,Je,0.012012012012012012,0.987987987987988,0.0,Je_earlier,0.987987987987988,-7.0,-13.7,-2.0,credible_95
W113,W113_Jw_vs_V_delta_peak,high,334,334,Jw,V,0.9670658682634731,0.023952095808383235,0.008982035928143712,Jw_earlier,0.9670658682634731,9.0,0.0,18.0,credible_95
W113,W113_Jw_vs_V_delta_peak,mid,333,333,Jw,V,0.96996996996997,0.018018018018018018,0.012012012012012012,Jw_earlier,0.96996996996997,7.0,0.0,14.699999999999989,credible_95
W113,W113_Jw_vs_V_delta_peak,low,333,333,Jw,V,0.8288288288288288,0.11411411411411411,0.057057057057057055,Jw_earlier,0.8288288288288288,4.0,-3.0,12.0,weak_or_none
W113,W113_H_vs_Je_delta_peak,high,334,334,H,Je,0.09281437125748503,0.7784431137724551,0.12874251497005987,Je_earlier,0.7784431137724551,-2.0,-5.0,2.0,weak_or_none
W113,W113_H_vs_Je_delta_peak,mid,333,332,H,Je,0.009036144578313253,0.9759036144578314,0.015060240963855422,Je_earlier,0.9759036144578314,-4.0,-8.0,-1.0,credible_95
W113,W113_H_vs_Je_delta_peak,low,333,333,H,Je,0.009009009009009009,0.990990990990991,0.0,Je_earlier,0.990990990990991,-6.0,-10.0,-1.0,strict_99
W113,W113_Jw_vs_H_delta_peak,high,334,334,Jw,H,0.9640718562874252,0.023952095808383235,0.011976047904191617,Jw_earlier,0.9640718562874252,10.0,0.0,14.675000000000011,credible_95
W113,W113_Jw_vs_H_delta_peak,mid,333,333,Jw,H,0.978978978978979,0.012012012012012012,0.009009009009009009,Jw_earlier,0.978978978978979,7.0,1.0,14.0,credible_95
W113,W113_Jw_vs_H_delta_peak,low,333,333,Jw,H,0.93993993993994,0.042042042042042045,0.018018018018018018,Jw_earlier,0.93993993993994,5.0,-1.0,13.0,usable_90
W113,W113_Je_vs_Jw_delta_peak,high,334,334,Je,Jw,0.40718562874251496,0.46407185628742514,0.12874251497005987,Jw_earlier,0.46407185628742514,0.0,-7.0,5.0,weak_or_none
W113,W113_Je_vs_Jw_delta_peak,mid,333,333,Je,Jw,0.16516516516516516,0.7537537537537538,0.08108108108108109,Jw_earlier,0.7537537537537538,-3.0,-11.0,4.699999999999989,weak_or_none
W113,W113_Je_vs_Jw_delta_peak,low,333,332,Je,Jw,0.05120481927710843,0.9036144578313253,0.045180722891566265,Jw_earlier,0.9036144578313253,-6.0,-12.0,2.0,usable_90
W160,W160_P_vs_V_delta_peak,high,334,334,P,V,0.8982035928143712,0.07784431137724551,0.023952095808383235,P_earlier,0.8982035928143712,3.0,-3.0,8.0,weak_or_none
W160,W160_P_vs_V_delta_peak,mid,333,333,P,V,0.7657657657657657,0.17717717717717718,0.057057057057057055,P_earlier,0.7657657657657657,3.0,-9.0,9.0,weak_or_none
W160,W160_P_vs_V_delta_peak,low,333,332,P,V,0.5542168674698795,0.3644578313253012,0.08132530120481928,P_earlier,0.5542168674698795,1.0,-15.725,9.0,weak_or_none
W160,W160_P_vs_H_delta_peak,high,334,334,P,H,0.4431137724550898,0.46407185628742514,0.09281437125748503,H_earlier,0.46407185628742514,0.0,-9.0,9.0,weak_or_none
W160,W160_P_vs_H_delta_peak,mid,333,333,P,H,0.26426426426426425,0.6786786786786787,0.057057057057057055,H_earlier,0.6786786786786787,-2.0,-11.0,8.0,weak_or_none
W160,W160_P_vs_H_delta_peak,low,333,333,P,H,0.18018018018018017,0.7627627627627628,0.057057057057057055,H_earlier,0.7627627627627628,-3.0,-12.7,7.0,weak_or_none
W160,W160_P_vs_Je_delta_peak,high,334,334,P,Je,0.9401197604790419,0.04491017964071856,0.014970059880239521,P_earlier,0.9401197604790419,6.0,-1.674999999999999,11.0,usable_90
W160,W160_P_vs_Je_delta_peak,mid,333,333,P,Je,0.8768768768768769,0.10810810810810811,0.015015015015015015,P_earlier,0.8768768768768769,4.0,-4.0,9.0,weak_or_none
W160,W160_P_vs_Je_delta_peak,low,333,333,P,Je,0.6966966966966966,0.24324324324324326,0.06006006006006006,P_earlier,0.6966966966966966,2.0,-5.699999999999999,6.0,weak_or_none
W160,W160_P_vs_Jw_delta_peak,high,334,334,P,Jw,0.5089820359281437,0.4221556886227545,0.0688622754491018,P_earlier,0.5089820359281437,1.0,-8.0,11.0,weak_or_none
W160,W160_P_vs_Jw_delta_peak,mid,333,332,P,Jw,0.3373493975903614,0.6024096385542169,0.060240963855421686,Jw_earlier,0.6024096385542169,-3.0,-14.725,10.0,weak_or_none
W160,W160_P_vs_Jw_delta_peak,low,333,332,P,Jw,0.16566265060240964,0.8102409638554217,0.024096385542168676,Jw_earlier,0.8102409638554217,-7.0,-23.9,7.724999999999966,weak_or_none
W160,W160_V_vs_H_delta_peak,high,334,334,V,H,0.39820359281437123,0.5359281437125748,0.0658682634730539,H_earlier,0.5359281437125748,-1.0,-11.0,14.0,weak_or_none
W160,W160_V_vs_H_delta_peak,mid,333,332,V,H,0.21686746987951808,0.7590361445783133,0.024096385542168676,H_earlier,0.7590361445783133,-5.0,-12.0,10.449999999999932,weak_or_none
W160,W160_V_vs_H_delta_peak,low,333,333,V,H,0.16516516516516516,0.8258258258258259,0.009009009009009009,H_earlier,0.8258258258258259,-6.0,-14.0,4.0,weak_or_none
W160,W160_V_vs_Je_delta_peak,high,334,334,V,Je,0.8293413173652695,0.09880239520958084,0.0718562874251497,V_earlier,0.8293413173652695,3.0,-4.674999999999999,18.0,weak_or_none
W160,W160_V_vs_Je_delta_peak,mid,333,332,V,Je,0.5602409638554217,0.2620481927710843,0.17771084337349397,V_earlier,0.5602409638554217,1.0,-6.725,11.62499999999983,weak_or_none
W160,W160_V_vs_Je_delta_peak,low,333,333,V,Je,0.24924924924924924,0.5525525525525525,0.1981981981981982,Je_earlier,0.5525525525525525,-1.0,-6.0,3.0,weak_or_none
W160,W160_Jw_vs_V_delta_peak,high,334,333,Jw,V,0.8258258258258259,0.15615615615615616,0.018018018018018018,Jw_earlier,0.8258258258258259,9.0,-6.0,21.399999999999977,weak_or_none
W160,W160_Jw_vs_V_delta_peak,mid,333,333,Jw,V,0.7147147147147147,0.2672672672672673,0.018018018018018018,Jw_earlier,0.7147147147147147,5.0,-8.0,19.0,weak_or_none
W160,W160_Jw_vs_V_delta_peak,low,333,331,Jw,V,0.540785498489426,0.4199395770392749,0.03927492447129909,Jw_earlier,0.540785498489426,2.0,-15.5,15.0,weak_or_none
W160,W160_H_vs_Je_delta_peak,high,334,334,H,Je,0.9550898203592815,0.03592814371257485,0.008982035928143712,H_earlier,0.9550898203592815,6.5,-4.0,14.0,credible_95
W160,W160_H_vs_Je_delta_peak,mid,333,333,H,Je,0.9099099099099099,0.07507507507507508,0.015015015015015015,H_earlier,0.9099099099099099,7.0,-3.0,13.0,usable_90
W160,W160_H_vs_Je_delta_peak,low,333,333,H,Je,0.5675675675675675,0.3963963963963964,0.036036036036036036,H_earlier,0.5675675675675675,4.0,-7.0,12.0,weak_or_none
W160,W160_H_vs_Jw_delta_peak,high,334,333,H,Jw,0.6726726726726727,0.2732732732732733,0.05405405405405406,H_earlier,0.6726726726726727,3.0,-10.0,13.699999999999989,weak_or_none
W160,W160_H_vs_Jw_delta_peak,mid,333,333,H,Jw,0.4084084084084084,0.5255255255255256,0.06606606606606606,Jw_earlier,0.5255255255255256,-1.0,-17.0,11.0,weak_or_none
W160,W160_H_vs_Jw_delta_peak,low,333,332,H,Jw,0.1927710843373494,0.7921686746987951,0.015060240963855422,Jw_earlier,0.7921686746987951,-5.0,-22.0,10.0,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,high,334,334,Je,Jw,0.38622754491017963,0.5688622754491018,0.04491017964071856,Jw_earlier,0.5688622754491018,-3.0,-14.0,8.675000000000011,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,mid,333,333,Je,Jw,0.14114114114114115,0.8258258258258259,0.03303303303303303,Jw_earlier,0.8258258258258259,-7.0,-19.0,6.0,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,low,333,331,Je,Jw,0.09667673716012085,0.8851963746223565,0.01812688821752266,Jw_earlier,0.8851963746223565,-10.0,-25.75,4.0,weak_or_none
