year,window_id,day,is_member,membership_source,relation_tier,strict_overlap_flag,overlap_any_flag
1992,W005,158,True,yearwise_candidate_overlap,strict_overlap,True,True
1992,W005,159,True,yearwise_candidate_overlap,strict_overlap,True,True
1992,W005,160,True,yearwise_candidate_overlap,strict_overlap,True,True
1992,W005,161,True,yearwise_candidate_overlap,strict_overlap,True,True
1992,W005,162,True,yearwise_candidate_overlap,strict_overlap,True,True
1992,W005,163,True,yearwise_candidate_overlap,strict_overlap,True,True
1993,W001,43,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W001,44,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W001,45,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W001,46,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W001,47,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,76,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,77,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,78,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,79,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,80,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,81,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,82,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,83,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,84,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W002,85,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
1993,W004,135,False,yearwise_candidate_overlap,none,False,False
1993,W005,156,False,yearwise_candidate_overlap,none,False,False
1993,W005,157,False,yearwise_candidate_overlap,none,False,False
1993,W005,158,False,yearwise_candidate_overlap,none,False,False
1993,W005,159,False,yearwise_candidate_overlap,none,False,False
1993,W005,160,False,yearwise_candidate_overlap,none,False,False
1993,W005,161,False,yearwise_candidate_overlap,none,False,False
1993,W005,162,False,yearwise_candidate_overlap,none,False,False
1993,W005,163,False,yearwise_candidate_overlap,none,False,False
1994,W001,43,False,yearwise_candidate_overlap,none,False,False
1994,W001,44,False,yearwise_candidate_overlap,none,False,False
1994,W001,45,False,yearwise_candidate_overlap,none,False,False
1994,W001,46,False,yearwise_candidate_overlap,none,False,False
1994,W001,47,False,yearwise_candidate_overlap,none,False,False
1994,W002,76,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,77,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,78,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,79,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,80,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,81,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,82,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,83,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,84,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W002,85,True,yearwise_candidate_overlap,strict_overlap,True,True
1994,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W004,135,False,yearwise_candidate_overlap,none,False,False
1994,W005,156,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,157,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,158,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,159,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,160,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,161,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,162,True,yearwise_candidate_overlap,overlap_any,False,True
1994,W005,163,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W001,43,False,yearwise_candidate_overlap,none,False,False
1995,W001,44,False,yearwise_candidate_overlap,none,False,False
1995,W001,45,False,yearwise_candidate_overlap,none,False,False
1995,W001,46,False,yearwise_candidate_overlap,none,False,False
1995,W001,47,False,yearwise_candidate_overlap,none,False,False
1995,W002,76,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,77,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,78,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,79,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,80,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,81,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,82,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,83,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,84,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W002,85,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W004,135,False,yearwise_candidate_overlap,none,False,False
1995,W005,156,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,157,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,158,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,159,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,160,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,161,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,162,True,yearwise_candidate_overlap,overlap_any,False,True
1995,W005,163,True,yearwise_candidate_overlap,overlap_any,False,True
1996,W001,43,False,yearwise_candidate_overlap,none,False,False
1996,W001,44,False,yearwise_candidate_overlap,none,False,False
1996,W001,45,False,yearwise_candidate_overlap,none,False,False
1996,W001,46,False,yearwise_candidate_overlap,none,False,False
1996,W001,47,False,yearwise_candidate_overlap,none,False,False
1996,W002,76,False,yearwise_candidate_overlap,none,False,False
1996,W002,77,False,yearwise_candidate_overlap,none,False,False
1996,W002,78,False,yearwise_candidate_overlap,none,False,False
1996,W002,79,False,yearwise_candidate_overlap,none,False,False
1996,W002,80,False,yearwise_candidate_overlap,none,False,False
1996,W002,81,False,yearwise_candidate_overlap,none,False,False
1996,W002,82,False,yearwise_candidate_overlap,none,False,False
1996,W002,83,False,yearwise_candidate_overlap,none,False,False
1996,W002,84,False,yearwise_candidate_overlap,none,False,False
1996,W002,85,False,yearwise_candidate_overlap,none,False,False
1996,W003,109,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,110,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,111,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,112,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,113,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,114,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,115,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W003,116,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W004,135,True,yearwise_candidate_overlap,overlap_any,False,True
1996,W005,156,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,157,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,158,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,159,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,160,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,161,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,162,True,yearwise_candidate_overlap,strict_overlap,True,True
1996,W005,163,True,yearwise_candidate_overlap,strict_overlap,True,True
1997,W001,43,True,yearwise_candidate_overlap,strict_overlap,True,True
1997,W001,44,True,yearwise_candidate_overlap,strict_overlap,True,True
1997,W001,45,True,yearwise_candidate_overlap,strict_overlap,True,True
1997,W001,46,True,yearwise_candidate_overlap,strict_overlap,True,True
1997,W001,47,True,yearwise_candidate_overlap,strict_overlap,True,True
1997,W002,76,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,77,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,78,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,79,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,80,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,81,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,82,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,83,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,84,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W002,85,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W004,135,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,156,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,157,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,158,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,159,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,160,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,161,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,162,True,yearwise_candidate_overlap,overlap_any,False,True
1997,W005,163,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W001,43,False,yearwise_candidate_overlap,none,False,False
1998,W001,44,False,yearwise_candidate_overlap,none,False,False
1998,W001,45,False,yearwise_candidate_overlap,none,False,False
1998,W001,46,False,yearwise_candidate_overlap,none,False,False
1998,W001,47,False,yearwise_candidate_overlap,none,False,False
1998,W002,76,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,77,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,78,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,79,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,80,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,81,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,82,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,83,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,84,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W002,85,True,yearwise_candidate_overlap,overlap_any,False,True
1998,W003,109,False,yearwise_candidate_overlap,none,False,False
1998,W003,110,False,yearwise_candidate_overlap,none,False,False
1998,W003,111,False,yearwise_candidate_overlap,none,False,False
1998,W003,112,False,yearwise_candidate_overlap,none,False,False
1998,W003,113,False,yearwise_candidate_overlap,none,False,False
1998,W003,114,False,yearwise_candidate_overlap,none,False,False
1998,W003,115,False,yearwise_candidate_overlap,none,False,False
1998,W003,116,False,yearwise_candidate_overlap,none,False,False
1998,W004,135,False,yearwise_candidate_overlap,none,False,False
1998,W005,156,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,157,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,158,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,159,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,160,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,161,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,162,True,yearwise_candidate_overlap,strict_overlap,True,True
1998,W005,163,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W001,43,False,yearwise_candidate_overlap,near_peak_only,False,False
1999,W001,44,False,yearwise_candidate_overlap,near_peak_only,False,False
1999,W001,45,False,yearwise_candidate_overlap,near_peak_only,False,False
1999,W001,46,False,yearwise_candidate_overlap,near_peak_only,False,False
1999,W001,47,False,yearwise_candidate_overlap,near_peak_only,False,False
1999,W002,76,False,yearwise_candidate_overlap,none,False,False
1999,W002,77,False,yearwise_candidate_overlap,none,False,False
1999,W002,78,False,yearwise_candidate_overlap,none,False,False
1999,W002,79,False,yearwise_candidate_overlap,none,False,False
1999,W002,80,False,yearwise_candidate_overlap,none,False,False
1999,W002,81,False,yearwise_candidate_overlap,none,False,False
1999,W002,82,False,yearwise_candidate_overlap,none,False,False
1999,W002,83,False,yearwise_candidate_overlap,none,False,False
1999,W002,84,False,yearwise_candidate_overlap,none,False,False
1999,W002,85,False,yearwise_candidate_overlap,none,False,False
1999,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W004,135,True,yearwise_candidate_overlap,overlap_any,False,True
1999,W005,156,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,157,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,158,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,159,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,160,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,161,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,162,True,yearwise_candidate_overlap,strict_overlap,True,True
1999,W005,163,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W001,43,False,yearwise_candidate_overlap,none,False,False
2000,W001,44,False,yearwise_candidate_overlap,none,False,False
2000,W001,45,False,yearwise_candidate_overlap,none,False,False
2000,W001,46,False,yearwise_candidate_overlap,none,False,False
2000,W001,47,False,yearwise_candidate_overlap,none,False,False
2000,W002,76,False,yearwise_candidate_overlap,none,False,False
2000,W002,77,False,yearwise_candidate_overlap,none,False,False
2000,W002,78,False,yearwise_candidate_overlap,none,False,False
2000,W002,79,False,yearwise_candidate_overlap,none,False,False
2000,W002,80,False,yearwise_candidate_overlap,none,False,False
2000,W002,81,False,yearwise_candidate_overlap,none,False,False
2000,W002,82,False,yearwise_candidate_overlap,none,False,False
2000,W002,83,False,yearwise_candidate_overlap,none,False,False
2000,W002,84,False,yearwise_candidate_overlap,none,False,False
2000,W002,85,False,yearwise_candidate_overlap,none,False,False
2000,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
2000,W004,135,False,yearwise_candidate_overlap,none,False,False
2000,W005,156,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,157,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,158,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,159,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,160,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,161,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,162,True,yearwise_candidate_overlap,strict_overlap,True,True
2000,W005,163,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W001,43,False,yearwise_candidate_overlap,none,False,False
2001,W001,44,False,yearwise_candidate_overlap,none,False,False
2001,W001,45,False,yearwise_candidate_overlap,none,False,False
2001,W001,46,False,yearwise_candidate_overlap,none,False,False
2001,W001,47,False,yearwise_candidate_overlap,none,False,False
2001,W002,76,False,yearwise_candidate_overlap,none,False,False
2001,W002,77,False,yearwise_candidate_overlap,none,False,False
2001,W002,78,False,yearwise_candidate_overlap,none,False,False
2001,W002,79,False,yearwise_candidate_overlap,none,False,False
2001,W002,80,False,yearwise_candidate_overlap,none,False,False
2001,W002,81,False,yearwise_candidate_overlap,none,False,False
2001,W002,82,False,yearwise_candidate_overlap,none,False,False
2001,W002,83,False,yearwise_candidate_overlap,none,False,False
2001,W002,84,False,yearwise_candidate_overlap,none,False,False
2001,W002,85,False,yearwise_candidate_overlap,none,False,False
2001,W003,109,False,yearwise_candidate_overlap,none,False,False
2001,W003,110,False,yearwise_candidate_overlap,none,False,False
2001,W003,111,False,yearwise_candidate_overlap,none,False,False
2001,W003,112,False,yearwise_candidate_overlap,none,False,False
2001,W003,113,False,yearwise_candidate_overlap,none,False,False
2001,W003,114,False,yearwise_candidate_overlap,none,False,False
2001,W003,115,False,yearwise_candidate_overlap,none,False,False
2001,W003,116,False,yearwise_candidate_overlap,none,False,False
2001,W004,135,True,yearwise_candidate_overlap,overlap_any,False,True
2001,W005,156,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,157,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,158,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,159,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,160,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,161,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,162,True,yearwise_candidate_overlap,strict_overlap,True,True
2001,W005,163,True,yearwise_candidate_overlap,strict_overlap,True,True
2002,W001,43,False,yearwise_candidate_overlap,near_peak_only,False,False
2002,W001,44,False,yearwise_candidate_overlap,near_peak_only,False,False
2002,W001,45,False,yearwise_candidate_overlap,near_peak_only,False,False
2002,W001,46,False,yearwise_candidate_overlap,near_peak_only,False,False
2002,W001,47,False,yearwise_candidate_overlap,near_peak_only,False,False
2002,W002,76,False,yearwise_candidate_overlap,none,False,False
2002,W002,77,False,yearwise_candidate_overlap,none,False,False
2002,W002,78,False,yearwise_candidate_overlap,none,False,False
2002,W002,79,False,yearwise_candidate_overlap,none,False,False
2002,W002,80,False,yearwise_candidate_overlap,none,False,False
2002,W002,81,False,yearwise_candidate_overlap,none,False,False
2002,W002,82,False,yearwise_candidate_overlap,none,False,False
2002,W002,83,False,yearwise_candidate_overlap,none,False,False
2002,W002,84,False,yearwise_candidate_overlap,none,False,False
2002,W002,85,False,yearwise_candidate_overlap,none,False,False
2002,W003,109,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,110,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,111,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,112,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,113,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,114,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,115,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W003,116,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W004,135,False,yearwise_candidate_overlap,none,False,False
2002,W005,156,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,157,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,158,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,159,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,160,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,161,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,162,True,yearwise_candidate_overlap,overlap_any,False,True
2002,W005,163,True,yearwise_candidate_overlap,overlap_any,False,True
2003,W001,43,False,yearwise_candidate_overlap,none,False,False
2003,W001,44,False,yearwise_candidate_overlap,none,False,False
2003,W001,45,False,yearwise_candidate_overlap,none,False,False
2003,W001,46,False,yearwise_candidate_overlap,none,False,False
2003,W001,47,False,yearwise_candidate_overlap,none,False,False
2003,W002,76,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,77,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,78,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,79,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,80,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,81,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,82,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,83,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,84,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W002,85,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,109,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,110,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,111,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,112,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,113,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,114,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,115,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W003,116,True,yearwise_candidate_overlap,strict_overlap,True,True
2003,W004,135,False,yearwise_candidate_overlap,none,False,False
2003,W005,156,False,yearwise_candidate_overlap,none,False,False
2003,W005,157,False,yearwise_candidate_overlap,none,False,False
2003,W005,158,False,yearwise_candidate_overlap,none,False,False
2003,W005,159,False,yearwise_candidate_overlap,none,False,False
2003,W005,160,False,yearwise_candidate_overlap,none,False,False
2003,W005,161,False,yearwise_candidate_overlap,none,False,False
2003,W005,162,False,yearwise_candidate_overlap,none,False,False
2003,W005,163,False,yearwise_candidate_overlap,none,False,False
2004,W001,43,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W001,44,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W001,45,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W001,46,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W001,47,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W002,76,False,yearwise_candidate_overlap,none,False,False
2004,W002,77,False,yearwise_candidate_overlap,none,False,False
2004,W002,78,False,yearwise_candidate_overlap,none,False,False
2004,W002,79,False,yearwise_candidate_overlap,none,False,False
2004,W002,80,False,yearwise_candidate_overlap,none,False,False
2004,W002,81,False,yearwise_candidate_overlap,none,False,False
2004,W002,82,False,yearwise_candidate_overlap,none,False,False
2004,W002,83,False,yearwise_candidate_overlap,none,False,False
2004,W002,84,False,yearwise_candidate_overlap,none,False,False
2004,W002,85,False,yearwise_candidate_overlap,none,False,False
2004,W003,109,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,110,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,111,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,112,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,113,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,114,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,115,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W003,116,True,yearwise_candidate_overlap,strict_overlap,True,True
2004,W004,135,True,yearwise_candidate_overlap,overlap_any,False,True
2004,W005,156,False,yearwise_candidate_overlap,none,False,False
2004,W005,157,False,yearwise_candidate_overlap,none,False,False
2004,W005,158,False,yearwise_candidate_overlap,none,False,False
2004,W005,159,False,yearwise_candidate_overlap,none,False,False
2004,W005,160,False,yearwise_candidate_overlap,none,False,False
2004,W005,161,False,yearwise_candidate_overlap,none,False,False
2004,W005,162,False,yearwise_candidate_overlap,none,False,False
2004,W005,163,False,yearwise_candidate_overlap,none,False,False
2005,W001,43,False,yearwise_candidate_overlap,none,False,False
2005,W001,44,False,yearwise_candidate_overlap,none,False,False
2005,W001,45,False,yearwise_candidate_overlap,none,False,False
2005,W001,46,False,yearwise_candidate_overlap,none,False,False
2005,W001,47,False,yearwise_candidate_overlap,none,False,False
2005,W002,76,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,77,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,78,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,79,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,80,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,81,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,82,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,83,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,84,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W002,85,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W003,109,False,yearwise_candidate_overlap,none,False,False
2005,W003,110,False,yearwise_candidate_overlap,none,False,False
2005,W003,111,False,yearwise_candidate_overlap,none,False,False
2005,W003,112,False,yearwise_candidate_overlap,none,False,False
2005,W003,113,False,yearwise_candidate_overlap,none,False,False
2005,W003,114,False,yearwise_candidate_overlap,none,False,False
2005,W003,115,False,yearwise_candidate_overlap,none,False,False
2005,W003,116,False,yearwise_candidate_overlap,none,False,False
2005,W004,135,False,yearwise_candidate_overlap,none,False,False
2005,W005,156,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,157,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,158,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,159,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,160,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,161,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,162,True,yearwise_candidate_overlap,overlap_any,False,True
2005,W005,163,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W001,43,False,yearwise_candidate_overlap,none,False,False
2006,W001,44,False,yearwise_candidate_overlap,none,False,False
2006,W001,45,False,yearwise_candidate_overlap,none,False,False
2006,W001,46,False,yearwise_candidate_overlap,none,False,False
2006,W001,47,False,yearwise_candidate_overlap,none,False,False
2006,W002,76,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,77,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,78,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,79,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,80,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,81,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,82,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,83,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,84,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W002,85,True,yearwise_candidate_overlap,overlap_any,False,True
2006,W003,109,False,yearwise_candidate_overlap,none,False,False
2006,W003,110,False,yearwise_candidate_overlap,none,False,False
