window_id,method,k,cluster_id,cluster_size,object_A,object_B,v9_best_direction,v9_best_probability,v9_order_level,v9_order_decision_original,type_best_direction,type_best_probability,type_order_level,type_improves_over_v9,opposite_order_vs_v9,type_internal_stabilization
W045,kmedoids_behavior_pca,3,1,10,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.642,unresolved,False,False,False
W045,kmedoids_behavior_pca,3,1,10,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,B_earlier,0.778,unresolved,True,False,False
W045,kmedoids_behavior_pca,3,1,10,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,B_earlier,0.522,unresolved,False,False,False
W045,kmedoids_behavior_pca,3,1,10,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.686,unresolved,True,False,False
W045,kmedoids_behavior_pca,3,1,10,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,B_earlier,0.608,unresolved,False,False,False
W045,kmedoids_behavior_pca,3,1,10,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,A_earlier,0.784,unresolved,False,False,False
W045,kmedoids_behavior_pca,3,1,10,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.61,unresolved,False,True,False
W045,kmedoids_behavior_pca,3,1,10,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.946,usable_90,True,False,True
W045,kmedoids_behavior_pca,4,0,9,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,B_earlier,0.506,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,0,9,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,B_earlier,0.43,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,0,9,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.69,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,0,9,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,B_earlier,0.878,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,0,9,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,A_earlier,0.472,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,0,9,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.704,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,0,9,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,B_earlier,0.766,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,0,9,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,A_earlier,0.712,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,0,9,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.748,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,0,9,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.948,usable_90,True,False,True
W045,kmedoids_behavior_pca,4,1,13,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,A_earlier,0.494,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,1,13,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,A_earlier,0.616,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,1,13,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.782,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,1,13,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,B_earlier,0.576,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,1,13,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,A_earlier,0.598,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,1,13,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.79,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,1,13,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,B_earlier,0.594,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,1,13,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,B_earlier,0.546,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,1,13,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.71,unresolved,False,True,False
W045,kmedoids_behavior_pca,4,1,13,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.784,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,3,21,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,A_earlier,0.468,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,3,21,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,B_earlier,0.588,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,3,21,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.482,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,3,21,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,A_earlier,0.792,unresolved,True,True,False
W045,kmedoids_behavior_pca,4,3,21,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,B_earlier,0.582,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,3,21,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.504,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,3,21,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,A_earlier,0.888,unresolved,True,True,False
W045,kmedoids_behavior_pca,4,3,21,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,A_earlier,0.574,unresolved,False,False,False
W045,kmedoids_behavior_pca,4,3,21,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,A_earlier,0.782,unresolved,True,False,False
W045,kmedoids_behavior_pca,4,3,21,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,A_earlier,0.8,unresolved,True,True,False
W045,kmedoids_behavior_pca,5,1,10,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,A_earlier,0.598,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,1,10,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,B_earlier,0.446,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,1,10,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,B_earlier,0.676,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,1,10,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,B_earlier,0.748,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,1,10,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,B_earlier,0.546,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,1,10,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,B_earlier,0.626,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,1,10,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,B_earlier,0.674,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,1,10,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,B_earlier,0.544,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,1,10,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.572,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,1,10,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.61,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,2,9,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,B_earlier,0.596,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,2,9,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,A_earlier,0.532,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,2,9,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.75,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,2,9,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,B_earlier,0.886,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,2,9,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,A_earlier,0.576,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,2,9,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.77,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,2,9,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,B_earlier,0.774,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,2,9,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,A_earlier,0.53,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,2,9,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.746,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,2,9,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.954,credible_95,True,False,True
W045,kmedoids_behavior_pca,5,3,9,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,B_earlier,0.662,unresolved,True,True,False
W045,kmedoids_behavior_pca,5,3,9,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,B_earlier,0.748,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,3,9,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.666,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,3,9,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,A_earlier,0.66,unresolved,True,True,False
W045,kmedoids_behavior_pca,5,3,9,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,B_earlier,0.734,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,3,9,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.724,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,3,9,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,A_earlier,0.96,credible_95,True,True,True
W045,kmedoids_behavior_pca,5,3,9,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,A_earlier,0.776,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,3,9,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,A_earlier,0.826,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,3,9,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.574,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,4,15,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,A_earlier,0.552,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,4,15,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,A_earlier,0.656,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,4,15,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.762,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,4,15,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,A_earlier,0.486,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,4,15,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,A_earlier,0.606,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,4,15,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.672,unresolved,True,False,False
W045,kmedoids_behavior_pca,5,4,15,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,B_earlier,0.484,unresolved,False,False,False
W045,kmedoids_behavior_pca,5,4,15,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,B_earlier,0.612,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,4,15,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.676,unresolved,False,True,False
W045,kmedoids_behavior_pca,5,4,15,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.636,unresolved,False,False,False
W045,kmedoids_behavior_pca,6,0,12,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,B_earlier,0.75,unresolved,True,True,False
W045,kmedoids_behavior_pca,6,0,12,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,B_earlier,0.614,unresolved,False,False,False
W045,kmedoids_behavior_pca,6,0,12,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,B_earlier,0.57,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,0,12,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,A_earlier,0.502,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,0,12,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,B_earlier,0.546,unresolved,False,False,False
W045,kmedoids_behavior_pca,6,0,12,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.578,unresolved,False,False,False
W045,kmedoids_behavior_pca,6,0,12,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,A_earlier,0.882,unresolved,True,True,False
W045,kmedoids_behavior_pca,6,0,12,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,B_earlier,0.482,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,0,12,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,A_earlier,0.726,unresolved,False,False,False
W045,kmedoids_behavior_pca,6,0,12,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,A_earlier,0.616,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,P,V,A_earlier,0.578,unresolved,A_peak_earlier_tendency,B_earlier,0.474,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,P,H,B_earlier,0.718,unresolved,B_peak_earlier_tendency,A_earlier,0.72,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,P,Je,A_earlier,0.727,unresolved,A_peak_earlier_tendency,A_earlier,0.606,unresolved,False,False,False
W045,kmedoids_behavior_pca,6,1,16,P,Jw,B_earlier,0.582,unresolved,B_peak_earlier_tendency,A_earlier,0.512,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,V,H,B_earlier,0.741,unresolved,B_peak_earlier_tendency,A_earlier,0.63,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,V,Je,A_earlier,0.602,unresolved,A_peak_earlier_tendency,A_earlier,0.652,unresolved,True,False,False
W045,kmedoids_behavior_pca,6,1,16,V,Jw,B_earlier,0.658,unresolved,B_peak_earlier_tendency,A_earlier,0.532,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,H,Je,A_earlier,0.737,unresolved,A_peak_earlier_tendency,B_earlier,0.624,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,H,Jw,A_earlier,0.722,unresolved,A_peak_earlier_tendency,B_earlier,0.738,unresolved,False,True,False
W045,kmedoids_behavior_pca,6,1,16,Je,Jw,B_earlier,0.715,unresolved,B_peak_earlier_tendency,B_earlier,0.492,unresolved,False,False,False
