window_id,target_name,object_A,object_B,quantile_scheme,fraction_each_tail,high_n,low_n,high_P_A_earlier,high_P_B_earlier,low_P_A_earlier,low_P_B_earlier,high_delta_median,low_delta_median,high_dominant_direction,low_dominant_direction,high_dominant_probability,low_dominant_probability,high_order_level,low_order_level,high_low_reversal_flag
W081,W081_P_vs_V_delta_peak,P,V,tercile,0.3333333333333333,333,333,0.39039039039039036,0.4174174174174174,0.04504504504504504,0.8918918918918919,0.0,-3.0,V_earlier,V_earlier,0.4174174174174174,0.8918918918918919,weak_or_none,weak_or_none,False
W081,W081_P_vs_V_delta_peak,P,V,quartile,0.25,250,250,0.408,0.408,0.032,0.916,0.0,-3.0,P_earlier,V_earlier,0.408,0.916,weak_or_none,usable_90,True
W081,W081_P_vs_V_delta_peak,P,V,quintile,0.2,200,200,0.445,0.37,0.015,0.93,0.0,-4.0,P_earlier,V_earlier,0.445,0.93,weak_or_none,usable_90,True
W081,W081_P_vs_V_delta_peak,P,V,decile,0.1,100,100,0.5,0.32,0.01,0.95,0.5,-4.0,P_earlier,V_earlier,0.5,0.95,weak_or_none,credible_95,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,tercile,0.3333333333333333,333,333,0.9279279279279279,0.04804804804804805,0.3183183183183183,0.5495495495495496,5.0,-1.0,V_earlier,Jw_earlier,0.9279279279279279,0.5495495495495496,usable_90,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,quartile,0.25,249,249,0.9437751004016064,0.03614457831325301,0.24096385542168675,0.6265060240963856,5.0,-2.0,V_earlier,Jw_earlier,0.9437751004016064,0.6265060240963856,usable_90,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,quintile,0.2,199,199,0.964824120603015,0.02512562814070352,0.20603015075376885,0.6633165829145728,5.0,-2.0,V_earlier,Jw_earlier,0.964824120603015,0.6633165829145728,credible_95,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,decile,0.1,99,99,0.9494949494949495,0.030303030303030304,0.08080808080808081,0.8080808080808081,6.0,-4.0,V_earlier,Jw_earlier,0.9494949494949495,0.8080808080808081,usable_90,weak_or_none,True
W081,W081_H_vs_Jw_delta_peak,H,Jw,tercile,0.3333333333333333,333,333,0.96996996996997,0.015015015015015015,0.5495495495495496,0.36036036036036034,7.0,1.0,H_earlier,H_earlier,0.96996996996997,0.5495495495495496,credible_95,weak_or_none,False
W081,W081_H_vs_Jw_delta_peak,H,Jw,quartile,0.25,249,249,0.9839357429718876,0.008032128514056224,0.4738955823293173,0.42570281124497994,7.0,0.0,H_earlier,H_earlier,0.9839357429718876,0.4738955823293173,credible_95,weak_or_none,False
W081,W081_H_vs_Jw_delta_peak,H,Jw,quintile,0.2,199,199,0.9798994974874372,0.010050251256281407,0.40703517587939697,0.4824120603015075,8.0,0.0,H_earlier,Jw_earlier,0.9798994974874372,0.4824120603015075,credible_95,weak_or_none,True
W081,W081_H_vs_Jw_delta_peak,H,Jw,decile,0.1,99,99,0.9797979797979798,0.010101010101010102,0.24242424242424243,0.696969696969697,8.0,-2.0,H_earlier,Jw_earlier,0.9797979797979798,0.696969696969697,credible_95,weak_or_none,True
